x,y
2.919787333861123, 2.7932249838931966
3.1851278216905214, 2.922944668678241
3.469789218827885, 3.216223914744191
3.63036744285409, 3.467070491594498
3.850797550380972, 3.6269819791136015
3.9150288399914546, 3.8963838830871182
4.214288257494837, 3.9588547993651844
4.448899299091566, 4.262198893821406
4.746073285114088, 4.505737562313513
5.024478387808872, 4.784645754143973
5.307575711335592, 5.05832133142993
5.412368643248796, 5.2791520358780275
5.681389304279713, 5.424040665778442
5.874813074129459, 5.741974576541011
6.1412269458093, 5.868002150358556
6.4258883429466644, 6.178662222265764
6.66277440070433, 6.450057599685081
6.929520045574308, 6.694922778126106
7.214181442711671, 6.95700691151691
7.498842839849035, 7.258629599514087
7.77319975202215, 7.547520208414486
7.849195328633482, 7.733280533622004
8.133856725770848, 7.9002838571260625
8.41851812290821, 8.14542289568557
8.703179520045573, 8.438008199772721
8.98784091718294, 8.710259390062305
9.281886755984171, 8.994856292300415
9.544998694485983, 9.088498249818613
9.669777011424095, 9.3903225292919
9.908392081464076, 9.47990559730005
10.052036601865698, 9.825608125318393
10.193861984344789, 9.568810861514951
10.322191216264333, 9.979955345771781
10.496546322010968, 9.895512289862456
10.610654181205351, 10.210878857104543
10.891514010539058, 10.565029461044954
10.794345937477747, 10.053628852521651
11.155646941536709, 10.711552112797417
11.447607348857083, 11.117366594498215
11.330823185928931, 10.643506431482425
11.730225023143202, 11.287736115291992
12.009631132948801, 11.559012249451388
12.308573202183357, 11.883707280338434
12.578953927223527, 12.100325871275945
12.877895996458086, 12.453003527209905
13.158312860499894, 12.696593900029331
13.450853870903007, 13.04039865349882
13.301555935341455, 12.621187277126847
13.729390224530153, 13.220835386356512
14.025252794986827, 13.62921707845135
13.903724275439721, 13.113159863728985
14.295524714906257, 13.786256686194598
14.571583707185077, 14.135128299339925
14.499323506373283, 13.620867181245906
14.829134495071262, 14.350492481442394
15.158822253727191, 14.772649484207843
15.435604037598807, 14.976108296453134
15.73322117781101, 15.334379377865506
15.600744142989392, 14.814259105960264
15.986548966948455, 15.514915548028132
16.252441480758083, 15.753913925478493
16.573597928810493, 16.070776440033473
16.7831837926369, 16.291155915690272
17.002154098127182, 16.74110466711078
17.019671722566404, 16.19129282348446
17.38973153884498, 16.583502553944403
17.396300648009685, 17.08226590971433
17.781227395555756, 17.167070659168296
17.848839279356262, 17.519881700345277
18.227019244463435, 17.88235680399898
18.206490778323722, 17.33148970235063
18.499363561916972, 18.03778097936831
18.651730399487292, 17.762831125827812
18.734756640319024, 18.378000827814567
19.060474969735814, 18.358796387005757
19.082372000284842, 18.831621016448526
19.387887712230803, 19.00424311822283
19.580950542016556, 19.124714673380616
19.94408455542012, 19.06539260189557
19.998183101482418, 19.617861972221387
20.08963540554013, 19.009488028527763
20.42417337226139, 19.593595146575275
20.439987894324577, 20.098492789686116
20.771571499781285, 20.133996797904082
20.899825535854166, 20.82157079540111
20.921722566403194, 20.43233512062313
20.954568112226735, 20.074204820427916
21.25017802463861, 20.75709214212939
21.33776614683472, 20.988608653471577
21.363768870611693, 20.12285136350611
21.395245852025923, 21.324023238506108
21.512942391226947, 20.962692626082525
21.512942391226947, 20.169662187977583
21.82193382230767, 21.35501968712854
21.868769137648652, 20.835293754775854
22.082265185501676, 21.662713321446763
22.372181869970802, 21.916182141533962
22.388823613188066, 21.345651769269953
22.634070355337183, 22.05237519103413
22.881506800541196, 23.127616769612835
22.930994089582004, 22.344918868383267
23.270179092786446, 22.633196558201732
23.454161751638605, 22.939075166393497
23.450829594815925, 22.51203913015792
23.658851385031692, 23.186534595371512
24.0052225955345, 23.62548590689112
23.98730684326711, 22.596199767820053
24.151534572384822, 23.877813773560874
24.55516983550524, 23.122476757514008
24.581654815312156, 24.30265150825995
24.93325856298512, 24.3492263117677
25.143089238333197, 24.6614398594495
25.136900947091082, 24.05893800942435
25.476304920601013, 24.825044574630667
25.707592305775123, 25.133886349836004
25.72447126682333, 24.59516365257259
25.80077910055479, 25.493246147478345
26.074823755607778, 25.631930052563327
26.308392081464078, 25.02422004346026
26.352186142562132, 25.93777246855284
26.641018402661217, 26.067738656211333
26.945838970780226, 26.37847045338767
26.92150893683686, 25.483643927073942
26.965302997934916, 26.65698048846848
27.151427757601656, 26.53593431609781
27.54890646430684, 27.038123075815626
27.534625792209646, 26.207764312864924
27.709802036601868, 27.199240639327556
27.68790500605284, 26.205504966887414
28.187555430398845, 27.626017401472694
28.191536708680484, 26.255210578392568
28.355764437798193, 27.589636796357613
28.862728297248516, 28.278962435491373
28.846987823114723, 26.71363187722873
29.02362386954355, 28.496481788079464
29.450615965249593, 28.415710169383594
29.494410026347648, 28.796705222033758
