x,y
1.002459538097836, 4.3182832272694025
1.008051463902528, 4.3164568832771595
1.0136433897072197, 4.3129964420287
1.0192353155119114, 4.3104011110923555
1.0248272413166033, 4.307709656787997
1.030419167121295, 4.305594942691717
1.0363838879796328, 4.301898562267226
1.0471949445353703, 4.365864294435722
1.052786870340062, 4.361154249403097
1.0583787961447537, 4.356155834266433
1.0639707219494454, 4.350965172393743
1.0695626477541373, 4.349619445241565
1.075154573558829, 4.345966757257079
1.0807464993635207, 4.343659796424773
1.0863384251682127, 4.340679972016377
1.0919303509729044, 4.337892394344006
1.097522276777596, 4.336066050351764
1.1031142025822878, 4.331548252055164
1.1087061283869797, 4.326069220078436
1.1142980541916714, 4.322128161989912
1.119889979996363, 4.317994857165363
1.125844049567454, 4.301154043089527
1.142490680123659, 4.299446209091794
1.147849609019822, 4.348177594721373
1.1534415348245137, 4.345486140417016
1.1747904192631298, 4.327623911074121
1.180602317304445, 4.336066050351764
1.1861942431091368, 4.331932745527215
1.1917861689138287, 4.326453713550487
1.1973780947185204, 4.312163372839256
1.2040351492479153, 4.317706487061326
1.209627075052607, 4.3159762664370955
1.215219000857299, 4.312804195292674
1.2208109266619906, 4.309920494252291
1.2264028524666823, 4.306940669843895
1.232115815626454, 4.309448615900228
1.237287136622243, 4.368003039374006
1.2431786298807577, 4.379513812693536
1.2487705556854494, 4.377591345333281
1.2543624814901413, 4.3749960143969355
1.259954407294833, 4.371247203044438
1.2655463330995247, 4.369901475892259
1.2711382589042164, 4.366056541171748
1.2767301847089083, 4.362403853187263
1.2823221105136, 4.358078301626689
1.2879140363182917, 4.352887639753999
1.2935059621229836, 4.350003938713616
1.2990978879276753, 4.347504731145284
1.304689813732367, 4.344717153472914
1.310281739537059, 4.341641205696505
1.3158736653417507, 4.337892394344006
1.3214655911464424, 4.332596870615303
1.327057516951134, 4.320397941365683
1.3326494427558258, 4.333951336255483
1.3437122570101294, 4.336974853103885
1.349425220169901, 4.3471202376732325
1.355017145974593, 4.344428783368875
1.3606090717792847, 4.341256712224453
1.3662009975839764, 4.337892394344006
1.3717929233886683, 4.336835037295867
1.37738484919336, 4.332317238999266
1.3829767749980517, 4.327414947230615
1.3885687008027434, 4.323185519038053
1.3941606266074351, 4.31857159737344
1.3986874236874238, 4.317551210851459
1.0365248226950357, 4.376344086021505
1.041489361702128, 4.365591397849462
1.1294326241134753, 4.333333333333333
1.1379432624113477, 4.32258064516129
1.1592198581560285, 4.344086021505376
1.1670212765957448, 4.344086021505376
1.1627659574468088, 4.344086021505376
1.3386524822695036, 4.333333333333333
